,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
295,0.57,0.306,0.124,0.4380494563687016,0.4340535288373186,0.12789701479397977
296,0.9,0.07,0.03,0.3087660938621767,0.4016704377089584,0.289563468428865
297,0.56,0.32,0.12,0.25740480736919896,0.2542232588631936,0.48837193376760746
298,0.495,0.465,0.04,0.39817442646416373,0.2291368122786972,0.372688761257139
299,0.75,0.21,0.04,0.6063185496842215,0.2636491838370878,0.13003226647869062
300,0.54,0.39,0.07,0.3706258643128912,0.3591224254132278,0.270251710273881
301,0.9,0.07,0.03,0.4819078093032152,0.1382565056917098,0.379835685005075
302,0.7908333333333333,0.20916666666666667,0.0,0.33621959465976875,0.31767704455165774,0.3461033607885734
303,0.58,0.38,0.04,0.1631122092760561,0.17540664048564378,0.6614811502383
304,0.58,0.37,0.05,0.23807638787528457,0.2365456532405764,0.525377958884139
305,0.54,0.34,0.12,0.5663426761747921,0.0,0.43365732382520794
306,0.395,0.445,0.16,0.15907307327792794,0.11642409938948704,0.7245028273325851
307,0.53,0.36,0.11,0.26126217910058225,0.4594832231782123,0.2792545977212055
308,0.44,0.49,0.07,0.3818806448842087,0.32334711430177643,0.2947722408140148
309,0.8,0.15,0.05,0.19827389953007016,0.22687340556871322,0.5748526949012166
310,0.79,0.17,0.04,0.28702007442985267,0.23356010358513093,0.4794198219850164
311,0.8333333333333333,0.15666666666666668,0.01,0.3591139217961072,0.22661166429219637,0.41427441391169645
312,0.5,0.405,0.095,0.33007512969235686,0.31985251326747616,0.350072357040167
313,0.48,0.48,0.04,0.3574683603694835,0.3274978775567203,0.3150337620737962
314,0.57,0.43,0.0,0.3468326968123658,0.44169205647233484,0.21147524671529955
315,0.54,0.33,0.13,0.4554970619501543,0.32042373211650393,0.22407920593334166
316,0.43,0.39,0.18,0.29505622409877946,0.1587057841108654,0.5462379917903551
317,0.56,0.3076666666666667,0.13233333333333333,0.5546467381862824,0.29915036385104615,0.14620289796267144
318,0.79,0.17,0.04,0.2946719084151947,0.4079041233981659,0.29742396818663946
319,0.82,0.18,0.0,0.252231013538515,0.0,0.7477689864614849
320,0.54,0.34,0.12,0.5300603386439496,0.294877342093655,0.17506231926239543
321,0.47,0.41,0.12,0.3532356261638737,0.3248000352201121,0.3219643386160142
322,0.47,0.41,0.12,0.0,0.408387196491978,0.591612803508022
323,0.73,0.26,0.01,0.4419102901322829,0.33921989877347714,0.21886981109423992
324,0.8100000000000002,0.18999999999999997,0.0,0.2306462334610964,0.2010590703267689,0.5682946962121348
325,0.5433333333333333,0.3466666666666666,0.11,0.16993402085031586,0.18015506913120957,0.6499109100184746
326,0.57,0.355,0.075,0.44684170794967515,0.27396538974558593,0.2791929023047389
327,0.35,0.49,0.16,0.17618817029372455,0.05399480856562102,0.7698170211406544
