,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
93,0.84,0.15,0.01,0.27009346798638684,0.26597432369062957,0.4639322083229836
94,0.5,0.38,0.12,0.4419080938835867,0.31754269970793597,0.24054920640847743
95,0.78,0.16,0.06,0.43907839996199455,0.20846937608253116,0.3524522239554744
96,0.8225,0.1475,0.03,0.2996697157942914,0.2628416517843022,0.4374886324214064
97,0.72,0.25,0.03,0.40609353242355684,0.19765208003026272,0.39625438754618053
98,0.7316666666666666,0.2683333333333333,0.0,0.36577206818950736,0.2822825873869432,0.3519453444235495
99,0.7733333333333333,0.18666666666666668,0.04,0.12249919436934115,0.707670708289267,0.1698300973413917
100,0.48,0.4,0.12,0.340343879522852,0.32763976644033577,0.3320163540368122
101,0.65,0.35,0.0,0.426401578101074,0.17200604866075533,0.4015923732381707
102,0.7020238095238095,0.22797619047619047,0.07,0.3960218157775849,0.338120339540368,0.2658578446820471
103,0.7933333333333334,0.17666666666666664,0.03,0.39173663101991535,0.3006603845259513,0.30760298445413337
104,0.6925,0.1725,0.135,0.0,0.19582548622768858,0.8041745137723114
105,0.76,0.24,0.0,0.2965391678864155,0.3780992354500976,0.3253615966634869
106,0.7366666666666666,0.2333333333333333,0.03,0.4266961602322953,0.18532419882907156,0.38797964093863324
107,0.7466666666666667,0.2533333333333333,0.0,0.2579515281508022,0.21345850747911388,0.5285899643700839
108,0.53,0.385,0.085,0.2584561994160646,0.21953148854641105,0.5220123120375243
109,0.56,0.44,0.0,0.1687122140389997,0.19340991941670924,0.6378778665442909
110,0.54,0.33,0.13,0.4654909591044382,0.27603515436212417,0.25847388653343756
111,0.83,0.17,0.0,0.348615184100067,0.36921090611368435,0.28217390978624857
112,0.6816666666666668,0.28833333333333333,0.03,0.37394777528686973,0.326843814150622,0.29920841056250824
113,0.7975,0.2025,0.0,0.2506474592948999,0.373028758336762,0.376323782368338
114,0.5283333333333333,0.3916666666666667,0.08,0.5301251990311799,0.188803414616205,0.281071386352615
115,0.7533333333333333,0.24666666666666667,0.0,0.32045498638015535,0.30700914857776135,0.3725358650420832
116,0.58,0.37,0.05,0.2218451644267663,0.21073262017037755,0.5674222154028562
117,0.495,0.465,0.04,0.22211782482727904,0.21857240110277007,0.5593097740699509
118,0.58,0.42,0.0,0.34511791521372015,0.3375551705851908,0.31732691420108905
119,0.4729761904761905,0.4670238095238095,0.06,0.38289957371917827,0.26413964614361124,0.3529607801372105
120,0.4129761904761905,0.5070238095238095,0.08,0.0,0.6818024348935522,0.31819756510644776
121,0.54,0.365,0.095,0.4440433007675662,0.37490964231841506,0.18104705691401873
122,0.9,0.07,0.03,0.3485192018641509,0.33478485972784533,0.3166959384080039
123,0.81,0.15,0.04,0.37835166606872583,0.28793610288549587,0.33371223104577835
124,0.91,0.06,0.03,0.3709979168630798,0.32582333847562794,0.3031787446612922
125,0.52,0.35,0.13,0.39978233997241486,0.4073521444548529,0.19286551557273227
126,0.54,0.33,0.13,0.519766498252988,0.27945074921819013,0.20078275252882175
127,0.5820238095238095,0.33797619047619043,0.08,0.26242541664149577,0.16667438471008214,0.5709001986484221
